"a._id","a._parent","a.author","a.date","a.location","a.id_arbre","a.taxon","a.note"
8286,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-80","Micropholis cayennensis T.D.Penn.",null
8289,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-286","Micropholis guyanensis (A.DC.) Pierre subsp. duckeana (Baehni) T.D.Penn.",null
8291,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-91","Micropholis guyanensis (A.DC.) Pierre subsp. duckeana (Baehni) T.D.Penn.",null
8293,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-301","Micropholis obscura T.D.Penn.",null
8295,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-107","Moronobea coccinea Aubl.",null
8297,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-124","Moronobea coccinea Aubl.",null
8299,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-78","Moronobea coccinea Aubl.",null
8301,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-90","Ocotea subterminalis van der Werff",null
8303,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-303","Ouratea decagyna Maguire",null
8305,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-134","Pachira flaviflora (Pulle) Fern.Alonso",null
8307,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-2","Pagamea guianensis Aubl.",null
8309,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-114","Parinari campestris Aubl.",null
8311,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-97","Parinari campestris Aubl.",null
8313,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-115","Pouteria ambelaniifolia (Sandwith) T.D.Penn.",null
8315,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-135","Pouteria cayennensis (A.DC.) Eyma",null
8317,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-142","Pouteria cayennensis (A.DC.) Eyma",null
8320,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-288","Pouteria cayennensis (A.DC.) Eyma",null
8322,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-293","Pouteria cayennensis (A.DC.) Eyma",null
8324,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-77","Pouteria cayennensis (A.DC.) Eyma",null
8326,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-92","Ptychopetalum olacoides Benth.",null
8328,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-74","Rhodostemonodaphne revolutifolia Madriñán",null
8330,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-110","Sacoglottis guianensis Benth.",null
8332,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-133","Sacoglottis guianensis Benth.",null
8334,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-143","Sacoglottis guianensis Benth.",null
8336,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-295","Sacoglottis guianensis Benth.",null
8338,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-140","Sloanea sp. 22 AMAP-IRD",null
8340,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-139","Swartzia polyphylla DC.",null
8342,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-93","Swartzia polyphylla DC.",null
8344,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-144","Tapura capitulifera Spruce ex Baill.",null
8346,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-146","Tapura capitulifera Spruce ex Baill.",null
8348,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-75","Tapura capitulifera Spruce ex Baill.",null
8350,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-296","Tovomita obovata Engl.",null
8352,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-117","Tovomita sp. 10 AMAP-IRD",null
8355,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-130","Tovomita sp. 10 AMAP-IRD",null
8357,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-292","Tovomita sp. 10 AMAP-IRD",null
8359,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-76","Tovomita sp. 10 AMAP-IRD",null
8361,null,"C. Geniez","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-299","Tovomita sp. 9 aff. fanshawei Maguire AMAP-IRD",null
8363,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-200","Abarema barbouriana (Standl.) Barneby & J.W.Grimes",null
8365,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-17","Abarema gallorum Barneby & J.W.Grimes",null
8367,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-160","Andira coriacea Pulle",null
8369,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-182","Andira coriacea Pulle",null
8371,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-195","Andira coriacea Pulle",null
8373,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-43","Andira coriacea Pulle",null
8375,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-16","Aspidosperma sp. 1 AMAP-IRD",null
8377,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-163","Aspidosperma sp. 1 AMAP-IRD",null
8379,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-196","Aspidosperma sp. 1 AMAP-IRD",null
8382,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-247","Aspidosperma sp. 1 AMAP-IRD",null
8384,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-171","Bocoa prouacensis Aubl.",null
8386,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-275","Bocoa prouacensis Aubl.",null
8388,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-277","Bocoa prouacensis Aubl.",null
8390,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-59","Bocoa prouacensis Aubl.",null
8393,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-12","Byrsonima laevigata (Poir.) DC.",null
8395,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-180","Cathedra acuminata (Benth.) Miers",null
8397,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-215","Catostemma fragrans Benth.",null
8400,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-285","Chrysophyllum prieurii A.DC.",null
8402,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-9","Chrysophyllum prieurii A.DC.",null
8404,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-152","Chrysophyllum sanguinolentum (Pierre) Baehni",null
8406,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-165","Chrysophyllum sanguinolentum (Pierre) Baehni",null
8408,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-173","Chrysophyllum sanguinolentum (Pierre) Baehni",null
8410,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-183","Chrysophyllum sanguinolentum (Pierre) Baehni",null
8413,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-206","Chrysophyllum sanguinolentum (Pierre) Baehni",null
8415,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-70","Chrysophyllum sanguinolentum (Pierre) Baehni",null
8418,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-159","Duroia longiflora Ducke",null
8419,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-177","Duroia longiflora Ducke",null
8421,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-21","Duroia longiflora Ducke",null
8423,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-246","Duroia longiflora Ducke",null
8424,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-175","Eperua grandiflora (Aubl.) Baill.",null
8426,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-10","Eperua grandiflora (Aubl.) Baill.",null
8428,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-174","Eperua grandiflora (Aubl.) Baill.",null
8431,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-176","Eperua grandiflora (Aubl.) Baill.",null
8433,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-186","Eperua grandiflora (Aubl.) Baill.",null
8435,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-189","Eperua grandiflora (Aubl.) Baill.",null
8437,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-66","Eperua grandiflora (Aubl.) Baill.",null
8440,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-207","Erythroxylum citrifolium A.St.-Hil.",null
8441,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-154","Eschweilera congestiflora (Benoist) Eyma",null
8443,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-194","Eschweilera collina Eyma",null
8445,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-45","Eschweilera collina Eyma",null
8448,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-170","Eschweilera congestiflora (Benoist) Eyma",null
8450,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-193","Eschweilera congestiflora (Benoist) Eyma",null
8452,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-208","Eschweilera congestiflora (Benoist) Eyma",null
8453,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-273","Eschweilera congestiflora (Benoist) Eyma",null
8455,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-31","Eschweilera congestiflora (Benoist) Eyma",null
8457,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-44","Eschweilera congestiflora (Benoist) Eyma",null
8459,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-48","Eschweilera congestiflora (Benoist) Eyma",null
8462,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-54","Eschweilera congestiflora (Benoist) Eyma",null
8464,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-64","Eschweilera congestiflora (Benoist) Eyma",null
8465,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-169","Humiriastrum subcrenatum (Benth.) Cuatrec.",null
8467,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-188","Ilex guianensis (Aubl.) Kuntze",null
8469,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-68","Indeterminae -",null
8471,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-248","Lecythis persistens Sagot subsp. persistens",null
8473,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-55","Lecythis persistens Sagot subsp. persistens",null
8475,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-150","Licania alba (Bernoulli) Cuatrec.",null
8477,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-155","Licania alba (Bernoulli) Cuatrec.",null
8479,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-19","Licania alba (Bernoulli) Cuatrec.",null
8481,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-30","Licania alba (Bernoulli) Cuatrec.",null
8483,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-42","Licania alba (Bernoulli) Cuatrec.",null
8485,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-46","Licania alba (Bernoulli) Cuatrec.",null
8487,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-51","Licania alba (Bernoulli) Cuatrec.",null
8489,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-62","Licania alba (Bernoulli) Cuatrec.",null
8491,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-272","Licania densiflora Kleinhoonte",null
8493,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-278","Licania densiflora Kleinhoonte",null
8495,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-290","Licania densiflora Kleinhoonte",null
8497,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-276","Licania laxiflora Fritsch",null
8499,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-164","Licania micrantha Miq.",null
8501,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-18","Licania micrantha Miq.",null
8503,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-20","Licania micrantha Miq.",null
8505,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-26","Licania micrantha Miq.",null
8507,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-28","Licania micrantha Miq.",null
8510,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-29","Licania micrantha Miq.",null
8512,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-52","Licania micrantha Miq.",null
8514,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-61","Licania micrantha Miq.",null
8516,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-190","Licania robusta Sagot",null
8518,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-162","Licaria cannella (Meisn.) Kosterm.",null
8520,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-202","Licaria cannella (Meisn.) Kosterm.",null
8522,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-205","Licaria cannella (Meisn.) Kosterm.",null
8524,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-60","Licaria cannella (Meisn.) Kosterm.",null
8525,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-181","Micropholis guyanensis (A.DC.) Pierre subsp. duckeana (Baehni) T.D.Penn.",null
8528,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-7","Maytenus oblongata Reissek",null
8530,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-284","Micropholis obscura T.D.Penn.","cf."
8532,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-124","Moronobea coccinea Aubl.",null
8534,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-15","Moronobea coccinea Aubl.",null
8536,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-168","Moronobea coccinea Aubl.",null
8538,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-184","Moronobea coccinea Aubl.",null
8540,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-24","Moronobea coccinea Aubl.",null
8542,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-99","Moronobea coccinea Aubl.",null
8545,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-209","Ocotea sp. 13 AMAP-IRD",null
8547,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-56","Ocotea subterminalis van der Werff",null
8549,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-65","Ocotea subterminalis van der Werff",null
8551,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-49","Osteophloeum platyspermum (Spruce ex A.DC.) Warb.",null
8554,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-166","Parinari campestris Aubl.",null
8556,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-22","Parinari campestris Aubl.",null
8558,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-69","Parinari campestris Aubl.",null
8561,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-211","Pouteria ambelaniifolia (Sandwith) T.D.Penn.",null
8563,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-50","Pouteria ambelaniifolia (Sandwith) T.D.Penn.",null
8564,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-279","Ptychopetalum olacoides Benth.",null
8566,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-219","Quiina oiapocensis Pires",null
8568,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-172","Rudgea lanceifolia Salisb.",null
8571,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-153","Sacoglottis guianensis Benth.",null
8573,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-203","Sacoglottis guianensis Benth.",null
8575,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-140","Sloanea sp. 22 AMAP-IRD",null
8578,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-210","Sloanea sp. 5 AMAP-IRD",null
8580,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-167","Swartzia leblondii R.S.Cowan",null
8582,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-25","Swartzia leblondii R.S.Cowan",null
8584,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-8","Swartzia leblondii R.S.Cowan",null
8586,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-198","Symphonia sp. 1 AMAP-IRD",null
8588,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-212","Talisia hexaphylla Vahl",null
8590,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-178","Tapura capitulifera Spruce ex Baill.",null
8592,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-185","Tapura capitulifera Spruce ex Baill.",null
8594,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-192","Tapura capitulifera Spruce ex Baill.",null
8596,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-204","Tapura capitulifera Spruce ex Baill.",null
8598,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-274","Tapura capitulifera Spruce ex Baill.",null
8600,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-151","Tetragastris hostmannii (Engl.) Kuntze",null
8602,null,"R. Tournebize","2013-03-25","Roura Montagne des Chevaux - Parcelle CVX1","CVX1-11","Tetragastris panamensis (Engl.) Kuntze",null
